id,path,action,label
1109,data/ucf101/Billiards/v_Billiards_g12_c04.avi,Billiards,11
1110,data/ucf101/Billiards/v_Billiards_g12_c05.avi,Billiards,11
1111,data/ucf101/Billiards/v_Billiards_g12_c06.avi,Billiards,11
1112,data/ucf101/Billiards/v_Billiards_g12_c07.avi,Billiards,11
1113,data/ucf101/Billiards/v_Billiards_g13_c01.avi,Billiards,11
1114,data/ucf101/Billiards/v_Billiards_g13_c02.avi,Billiards,11
1115,data/ucf101/Billiards/v_Billiards_g13_c03.avi,Billiards,11
1116,data/ucf101/Billiards/v_Billiards_g13_c04.avi,Billiards,11
1117,data/ucf101/Billiards/v_Billiards_g13_c05.avi,Billiards,11
1118,data/ucf101/Billiards/v_Billiards_g13_c06.avi,Billiards,11
1119,data/ucf101/Billiards/v_Billiards_g13_c07.avi,Billiards,11
1120,data/ucf101/Billiards/v_Billiards_g14_c01.avi,Billiards,11
1121,data/ucf101/Billiards/v_Billiards_g14_c02.avi,Billiards,11
1122,data/ucf101/Billiards/v_Billiards_g14_c03.avi,Billiards,11
1123,data/ucf101/Billiards/v_Billiards_g14_c04.avi,Billiards,11
1124,data/ucf101/Billiards/v_Billiards_g14_c05.avi,Billiards,11
1125,data/ucf101/Billiards/v_Billiards_g14_c06.avi,Billiards,11
1126,data/ucf101/Billiards/v_Billiards_g14_c07.avi,Billiards,11
1127,data/ucf101/Billiards/v_Billiards_g15_c01.avi,Billiards,11
1128,data/ucf101/Billiards/v_Billiards_g15_c02.avi,Billiards,11
1129,data/ucf101/Billiards/v_Billiards_g15_c03.avi,Billiards,11
1130,data/ucf101/Billiards/v_Billiards_g15_c04.avi,Billiards,11
1131,data/ucf101/Billiards/v_Billiards_g15_c05.avi,Billiards,11
1132,data/ucf101/Billiards/v_Billiards_g15_c06.avi,Billiards,11
1133,data/ucf101/Billiards/v_Billiards_g15_c07.avi,Billiards,11
1134,data/ucf101/Billiards/v_Billiards_g16_c01.avi,Billiards,11
1135,data/ucf101/Billiards/v_Billiards_g16_c02.avi,Billiards,11
1136,data/ucf101/Billiards/v_Billiards_g16_c03.avi,Billiards,11
1137,data/ucf101/Billiards/v_Billiards_g16_c04.avi,Billiards,11
1138,data/ucf101/Billiards/v_Billiards_g16_c05.avi,Billiards,11
1139,data/ucf101/Billiards/v_Billiards_g17_c01.avi,Billiards,11
1140,data/ucf101/Billiards/v_Billiards_g17_c02.avi,Billiards,11
1141,data/ucf101/Billiards/v_Billiards_g17_c03.avi,Billiards,11
1142,data/ucf101/Billiards/v_Billiards_g17_c04.avi,Billiards,11
1143,data/ucf101/Billiards/v_Billiards_g17_c05.avi,Billiards,11
1144,data/ucf101/Billiards/v_Billiards_g18_c01.avi,Billiards,11
1145,data/ucf101/Billiards/v_Billiards_g18_c02.avi,Billiards,11
1146,data/ucf101/Billiards/v_Billiards_g18_c03.avi,Billiards,11
1147,data/ucf101/Billiards/v_Billiards_g18_c04.avi,Billiards,11
1148,data/ucf101/Billiards/v_Billiards_g18_c05.avi,Billiards,11
1149,data/ucf101/Billiards/v_Billiards_g18_c06.avi,Billiards,11
1150,data/ucf101/Billiards/v_Billiards_g18_c07.avi,Billiards,11
1151,data/ucf101/Billiards/v_Billiards_g19_c01.avi,Billiards,11
1152,data/ucf101/Billiards/v_Billiards_g19_c02.avi,Billiards,11
1153,data/ucf101/Billiards/v_Billiards_g19_c03.avi,Billiards,11
1154,data/ucf101/Billiards/v_Billiards_g19_c04.avi,Billiards,11
1155,data/ucf101/Billiards/v_Billiards_g19_c05.avi,Billiards,11
1156,data/ucf101/Billiards/v_Billiards_g19_c06.avi,Billiards,11
1157,data/ucf101/Billiards/v_Billiards_g19_c07.avi,Billiards,11
1158,data/ucf101/Billiards/v_Billiards_g20_c01.avi,Billiards,11
1159,data/ucf101/Billiards/v_Billiards_g20_c02.avi,Billiards,11
1160,data/ucf101/Billiards/v_Billiards_g20_c03.avi,Billiards,11
1161,data/ucf101/Billiards/v_Billiards_g20_c04.avi,Billiards,11
1162,data/ucf101/Billiards/v_Billiards_g21_c01.avi,Billiards,11
1163,data/ucf101/Billiards/v_Billiards_g21_c02.avi,Billiards,11
1164,data/ucf101/Billiards/v_Billiards_g21_c03.avi,Billiards,11
1165,data/ucf101/Billiards/v_Billiards_g21_c04.avi,Billiards,11
1166,data/ucf101/Billiards/v_Billiards_g21_c05.avi,Billiards,11
1167,data/ucf101/Billiards/v_Billiards_g21_c06.avi,Billiards,11
1168,data/ucf101/Billiards/v_Billiards_g21_c07.avi,Billiards,11
1169,data/ucf101/Billiards/v_Billiards_g22_c01.avi,Billiards,11
1170,data/ucf101/Billiards/v_Billiards_g22_c02.avi,Billiards,11
1171,data/ucf101/Billiards/v_Billiards_g22_c03.avi,Billiards,11
1172,data/ucf101/Billiards/v_Billiards_g22_c04.avi,Billiards,11
1173,data/ucf101/Billiards/v_Billiards_g22_c05.avi,Billiards,11
1174,data/ucf101/Billiards/v_Billiards_g23_c01.avi,Billiards,11
1175,data/ucf101/Billiards/v_Billiards_g23_c02.avi,Billiards,11
1176,data/ucf101/Billiards/v_Billiards_g23_c03.avi,Billiards,11
1177,data/ucf101/Billiards/v_Billiards_g23_c04.avi,Billiards,11
1178,data/ucf101/Billiards/v_Billiards_g24_c01.avi,Billiards,11
1179,data/ucf101/Billiards/v_Billiards_g24_c02.avi,Billiards,11
1180,data/ucf101/Billiards/v_Billiards_g24_c03.avi,Billiards,11
1181,data/ucf101/Billiards/v_Billiards_g24_c04.avi,Billiards,11
1182,data/ucf101/Billiards/v_Billiards_g24_c05.avi,Billiards,11
1183,data/ucf101/Billiards/v_Billiards_g24_c06.avi,Billiards,11
1184,data/ucf101/Billiards/v_Billiards_g25_c01.avi,Billiards,11
1185,data/ucf101/Billiards/v_Billiards_g25_c02.avi,Billiards,11
1186,data/ucf101/Billiards/v_Billiards_g25_c03.avi,Billiards,11
1187,data/ucf101/Billiards/v_Billiards_g25_c04.avi,Billiards,11
1188,data/ucf101/Billiards/v_Billiards_g25_c05.avi,Billiards,11
1189,data/ucf101/Billiards/v_Billiards_g25_c06.avi,Billiards,11
1190,data/ucf101/Billiards/v_Billiards_g25_c07.avi,Billiards,11
1191,data/ucf101/BlowDryHair/v_BlowDryHair_g08_c01.avi,BlowDryHair,12
1192,data/ucf101/BlowDryHair/v_BlowDryHair_g08_c02.avi,BlowDryHair,12
1193,data/ucf101/BlowDryHair/v_BlowDryHair_g08_c03.avi,BlowDryHair,12
1194,data/ucf101/BlowDryHair/v_BlowDryHair_g08_c04.avi,BlowDryHair,12
1195,data/ucf101/BlowDryHair/v_BlowDryHair_g08_c05.avi,BlowDryHair,12
1196,data/ucf101/BlowDryHair/v_BlowDryHair_g08_c06.avi,BlowDryHair,12
1197,data/ucf101/BlowDryHair/v_BlowDryHair_g08_c07.avi,BlowDryHair,12
1198,data/ucf101/BlowDryHair/v_BlowDryHair_g09_c01.avi,BlowDryHair,12
1199,data/ucf101/BlowDryHair/v_BlowDryHair_g09_c02.avi,BlowDryHair,12
1200,data/ucf101/BlowDryHair/v_BlowDryHair_g09_c03.avi,BlowDryHair,12
1201,data/ucf101/BlowDryHair/v_BlowDryHair_g09_c04.avi,BlowDryHair,12
1202,data/ucf101/BlowDryHair/v_BlowDryHair_g10_c01.avi,BlowDryHair,12
1203,data/ucf101/BlowDryHair/v_BlowDryHair_g10_c02.avi,BlowDryHair,12
1204,data/ucf101/BlowDryHair/v_BlowDryHair_g10_c03.avi,BlowDryHair,12
1205,data/ucf101/BlowDryHair/v_BlowDryHair_g10_c04.avi,BlowDryHair,12
1206,data/ucf101/BlowDryHair/v_BlowDryHair_g10_c05.avi,BlowDryHair,12
1207,data/ucf101/BlowDryHair/v_BlowDryHair_g10_c06.avi,BlowDryHair,12
1208,data/ucf101/BlowDryHair/v_BlowDryHair_g10_c07.avi,BlowDryHair,12
1209,data/ucf101/BlowDryHair/v_BlowDryHair_g11_c01.avi,BlowDryHair,12
1210,data/ucf101/BlowDryHair/v_BlowDryHair_g11_c02.avi,BlowDryHair,12
1211,data/ucf101/BlowDryHair/v_BlowDryHair_g11_c03.avi,BlowDryHair,12
1212,data/ucf101/BlowDryHair/v_BlowDryHair_g11_c04.avi,BlowDryHair,12
1213,data/ucf101/BlowDryHair/v_BlowDryHair_g11_c05.avi,BlowDryHair,12
1214,data/ucf101/BlowDryHair/v_BlowDryHair_g11_c06.avi,BlowDryHair,12
1215,data/ucf101/BlowDryHair/v_BlowDryHair_g11_c07.avi,BlowDryHair,12
1216,data/ucf101/BlowDryHair/v_BlowDryHair_g12_c01.avi,BlowDryHair,12
1217,data/ucf101/BlowDryHair/v_BlowDryHair_g12_c02.avi,BlowDryHair,12
1218,data/ucf101/BlowDryHair/v_BlowDryHair_g12_c03.avi,BlowDryHair,12
1219,data/ucf101/BlowDryHair/v_BlowDryHair_g12_c04.avi,BlowDryHair,12
1220,data/ucf101/BlowDryHair/v_BlowDryHair_g12_c05.avi,BlowDryHair,12
1221,data/ucf101/BlowDryHair/v_BlowDryHair_g12_c06.avi,BlowDryHair,12
1222,data/ucf101/BlowDryHair/v_BlowDryHair_g13_c01.avi,BlowDryHair,12
1223,data/ucf101/BlowDryHair/v_BlowDryHair_g13_c02.avi,BlowDryHair,12
1224,data/ucf101/BlowDryHair/v_BlowDryHair_g13_c03.avi,BlowDryHair,12
1225,data/ucf101/BlowDryHair/v_BlowDryHair_g13_c04.avi,BlowDryHair,12
1226,data/ucf101/BlowDryHair/v_BlowDryHair_g14_c01.avi,BlowDryHair,12
1227,data/ucf101/BlowDryHair/v_BlowDryHair_g14_c02.avi,BlowDryHair,12
1228,data/ucf101/BlowDryHair/v_BlowDryHair_g14_c03.avi,BlowDryHair,12
1229,data/ucf101/BlowDryHair/v_BlowDryHair_g14_c04.avi,BlowDryHair,12
1230,data/ucf101/BlowDryHair/v_BlowDryHair_g14_c05.avi,BlowDryHair,12
1231,data/ucf101/BlowDryHair/v_BlowDryHair_g15_c01.avi,BlowDryHair,12
1232,data/ucf101/BlowDryHair/v_BlowDryHair_g15_c02.avi,BlowDryHair,12
1233,data/ucf101/BlowDryHair/v_BlowDryHair_g15_c03.avi,BlowDryHair,12
1234,data/ucf101/BlowDryHair/v_BlowDryHair_g15_c04.avi,BlowDryHair,12
1235,data/ucf101/BlowDryHair/v_BlowDryHair_g15_c05.avi,BlowDryHair,12
1236,data/ucf101/BlowDryHair/v_BlowDryHair_g16_c01.avi,BlowDryHair,12
1237,data/ucf101/BlowDryHair/v_BlowDryHair_g16_c02.avi,BlowDryHair,12
1238,data/ucf101/BlowDryHair/v_BlowDryHair_g16_c03.avi,BlowDryHair,12
1239,data/ucf101/BlowDryHair/v_BlowDryHair_g16_c04.avi,BlowDryHair,12
1240,data/ucf101/BlowDryHair/v_BlowDryHair_g17_c01.avi,BlowDryHair,12
1241,data/ucf101/BlowDryHair/v_BlowDryHair_g17_c02.avi,BlowDryHair,12
1242,data/ucf101/BlowDryHair/v_BlowDryHair_g17_c03.avi,BlowDryHair,12
1243,data/ucf101/BlowDryHair/v_BlowDryHair_g17_c04.avi,BlowDryHair,12
1244,data/ucf101/BlowDryHair/v_BlowDryHair_g17_c05.avi,BlowDryHair,12
1245,data/ucf101/BlowDryHair/v_BlowDryHair_g18_c01.avi,BlowDryHair,12
1246,data/ucf101/BlowDryHair/v_BlowDryHair_g18_c02.avi,BlowDryHair,12
1247,data/ucf101/BlowDryHair/v_BlowDryHair_g18_c03.avi,BlowDryHair,12
1248,data/ucf101/BlowDryHair/v_BlowDryHair_g18_c04.avi,BlowDryHair,12
1249,data/ucf101/BlowDryHair/v_BlowDryHair_g18_c05.avi,BlowDryHair,12
1250,data/ucf101/BlowDryHair/v_BlowDryHair_g19_c01.avi,BlowDryHair,12
1251,data/ucf101/BlowDryHair/v_BlowDryHair_g19_c02.avi,BlowDryHair,12
1252,data/ucf101/BlowDryHair/v_BlowDryHair_g19_c03.avi,BlowDryHair,12
1253,data/ucf101/BlowDryHair/v_BlowDryHair_g19_c04.avi,BlowDryHair,12
1254,data/ucf101/BlowDryHair/v_BlowDryHair_g20_c01.avi,BlowDryHair,12
1255,data/ucf101/BlowDryHair/v_BlowDryHair_g20_c02.avi,BlowDryHair,12
1256,data/ucf101/BlowDryHair/v_BlowDryHair_g20_c03.avi,BlowDryHair,12
1257,data/ucf101/BlowDryHair/v_BlowDryHair_g20_c04.avi,BlowDryHair,12
1258,data/ucf101/BlowDryHair/v_BlowDryHair_g20_c05.avi,BlowDryHair,12
1259,data/ucf101/BlowDryHair/v_BlowDryHair_g21_c01.avi,BlowDryHair,12
1260,data/ucf101/BlowDryHair/v_BlowDryHair_g21_c02.avi,BlowDryHair,12
1261,data/ucf101/BlowDryHair/v_BlowDryHair_g21_c03.avi,BlowDryHair,12
1262,data/ucf101/BlowDryHair/v_BlowDryHair_g21_c04.avi,BlowDryHair,12
1263,data/ucf101/BlowDryHair/v_BlowDryHair_g21_c05.avi,BlowDryHair,12
1264,data/ucf101/BlowDryHair/v_BlowDryHair_g21_c06.avi,BlowDryHair,12
1265,data/ucf101/BlowDryHair/v_BlowDryHair_g22_c01.avi,BlowDryHair,12
1266,data/ucf101/BlowDryHair/v_BlowDryHair_g22_c02.avi,BlowDryHair,12
1267,data/ucf101/BlowDryHair/v_BlowDryHair_g22_c03.avi,BlowDryHair,12
1268,data/ucf101/BlowDryHair/v_BlowDryHair_g22_c04.avi,BlowDryHair,12
1269,data/ucf101/BlowDryHair/v_BlowDryHair_g23_c01.avi,BlowDryHair,12
1270,data/ucf101/BlowDryHair/v_BlowDryHair_g23_c02.avi,BlowDryHair,12
1271,data/ucf101/BlowDryHair/v_BlowDryHair_g23_c03.avi,BlowDryHair,12
1272,data/ucf101/BlowDryHair/v_BlowDryHair_g23_c04.avi,BlowDryHair,12
1273,data/ucf101/BlowDryHair/v_BlowDryHair_g23_c05.avi,BlowDryHair,12
1274,data/ucf101/BlowDryHair/v_BlowDryHair_g23_c06.avi,BlowDryHair,12
1275,data/ucf101/BlowDryHair/v_BlowDryHair_g23_c07.avi,BlowDryHair,12
1276,data/ucf101/BlowDryHair/v_BlowDryHair_g24_c01.avi,BlowDryHair,12
1277,data/ucf101/BlowDryHair/v_BlowDryHair_g24_c02.avi,BlowDryHair,12
1278,data/ucf101/BlowDryHair/v_BlowDryHair_g24_c03.avi,BlowDryHair,12
1279,data/ucf101/BlowDryHair/v_BlowDryHair_g24_c04.avi,BlowDryHair,12
1280,data/ucf101/BlowDryHair/v_BlowDryHair_g25_c01.avi,BlowDryHair,12
1281,data/ucf101/BlowDryHair/v_BlowDryHair_g25_c02.avi,BlowDryHair,12
1282,data/ucf101/BlowDryHair/v_BlowDryHair_g25_c03.avi,BlowDryHair,12
1283,data/ucf101/BlowDryHair/v_BlowDryHair_g25_c04.avi,BlowDryHair,12
1284,data/ucf101/BlowingCandles/v_BlowingCandles_g08_c01.avi,BlowingCandles,13
1285,data/ucf101/BlowingCandles/v_BlowingCandles_g08_c02.avi,BlowingCandles,13
1286,data/ucf101/BlowingCandles/v_BlowingCandles_g08_c03.avi,BlowingCandles,13
1287,data/ucf101/BlowingCandles/v_BlowingCandles_g08_c04.avi,BlowingCandles,13
1288,data/ucf101/BlowingCandles/v_BlowingCandles_g09_c01.avi,BlowingCandles,13
1289,data/ucf101/BlowingCandles/v_BlowingCandles_g09_c02.avi,BlowingCandles,13
1290,data/ucf101/BlowingCandles/v_BlowingCandles_g09_c03.avi,BlowingCandles,13
1291,data/ucf101/BlowingCandles/v_BlowingCandles_g09_c04.avi,BlowingCandles,13
1292,data/ucf101/BlowingCandles/v_BlowingCandles_g10_c01.avi,BlowingCandles,13
1293,data/ucf101/BlowingCandles/v_BlowingCandles_g10_c02.avi,BlowingCandles,13
1294,data/ucf101/BlowingCandles/v_BlowingCandles_g10_c03.avi,BlowingCandles,13
1295,data/ucf101/BlowingCandles/v_BlowingCandles_g10_c04.avi,BlowingCandles,13
1296,data/ucf101/BlowingCandles/v_BlowingCandles_g11_c01.avi,BlowingCandles,13
1297,data/ucf101/BlowingCandles/v_BlowingCandles_g11_c02.avi,BlowingCandles,13
1298,data/ucf101/BlowingCandles/v_BlowingCandles_g11_c03.avi,BlowingCandles,13
1299,data/ucf101/BlowingCandles/v_BlowingCandles_g11_c04.avi,BlowingCandles,13
1300,data/ucf101/BlowingCandles/v_BlowingCandles_g12_c01.avi,BlowingCandles,13
1301,data/ucf101/BlowingCandles/v_BlowingCandles_g12_c02.avi,BlowingCandles,13
1302,data/ucf101/BlowingCandles/v_BlowingCandles_g12_c03.avi,BlowingCandles,13
1303,data/ucf101/BlowingCandles/v_BlowingCandles_g12_c04.avi,BlowingCandles,13
1304,data/ucf101/BlowingCandles/v_BlowingCandles_g12_c05.avi,BlowingCandles,13
1305,data/ucf101/BlowingCandles/v_BlowingCandles_g12_c06.avi,BlowingCandles,13
1306,data/ucf101/BlowingCandles/v_BlowingCandles_g13_c01.avi,BlowingCandles,13
1307,data/ucf101/BlowingCandles/v_BlowingCandles_g13_c02.avi,BlowingCandles,13
1308,data/ucf101/BlowingCandles/v_BlowingCandles_g13_c03.avi,BlowingCandles,13
1309,data/ucf101/BlowingCandles/v_BlowingCandles_g13_c04.avi,BlowingCandles,13
1310,data/ucf101/BlowingCandles/v_BlowingCandles_g14_c01.avi,BlowingCandles,13
1311,data/ucf101/BlowingCandles/v_BlowingCandles_g14_c02.avi,BlowingCandles,13
1312,data/ucf101/BlowingCandles/v_BlowingCandles_g14_c03.avi,BlowingCandles,13
1313,data/ucf101/BlowingCandles/v_BlowingCandles_g14_c04.avi,BlowingCandles,13
1314,data/ucf101/BlowingCandles/v_BlowingCandles_g15_c01.avi,BlowingCandles,13
1315,data/ucf101/BlowingCandles/v_BlowingCandles_g15_c02.avi,BlowingCandles,13
1316,data/ucf101/BlowingCandles/v_BlowingCandles_g15_c03.avi,BlowingCandles,13
1317,data/ucf101/BlowingCandles/v_BlowingCandles_g15_c04.avi,BlowingCandles,13
1318,data/ucf101/BlowingCandles/v_BlowingCandles_g16_c01.avi,BlowingCandles,13
1319,data/ucf101/BlowingCandles/v_BlowingCandles_g16_c02.avi,BlowingCandles,13
1320,data/ucf101/BlowingCandles/v_BlowingCandles_g16_c03.avi,BlowingCandles,13
1321,data/ucf101/BlowingCandles/v_BlowingCandles_g16_c04.avi,BlowingCandles,13
1322,data/ucf101/BlowingCandles/v_BlowingCandles_g17_c01.avi,BlowingCandles,13
1323,data/ucf101/BlowingCandles/v_BlowingCandles_g17_c02.avi,BlowingCandles,13
1324,data/ucf101/BlowingCandles/v_BlowingCandles_g17_c03.avi,BlowingCandles,13
1325,data/ucf101/BlowingCandles/v_BlowingCandles_g17_c04.avi,BlowingCandles,13
1326,data/ucf101/BlowingCandles/v_BlowingCandles_g18_c01.avi,BlowingCandles,13
1327,data/ucf101/BlowingCandles/v_BlowingCandles_g18_c02.avi,BlowingCandles,13
1328,data/ucf101/BlowingCandles/v_BlowingCandles_g18_c03.avi,BlowingCandles,13
1329,data/ucf101/BlowingCandles/v_BlowingCandles_g18_c04.avi,BlowingCandles,13
1330,data/ucf101/BlowingCandles/v_BlowingCandles_g19_c01.avi,BlowingCandles,13
1331,data/ucf101/BlowingCandles/v_BlowingCandles_g19_c02.avi,BlowingCandles,13
1332,data/ucf101/BlowingCandles/v_BlowingCandles_g19_c03.avi,BlowingCandles,13
1333,data/ucf101/BlowingCandles/v_BlowingCandles_g19_c04.avi,BlowingCandles,13
1334,data/ucf101/BlowingCandles/v_BlowingCandles_g20_c01.avi,BlowingCandles,13
1335,data/ucf101/BlowingCandles/v_BlowingCandles_g20_c02.avi,BlowingCandles,13
1336,data/ucf101/BlowingCandles/v_BlowingCandles_g20_c03.avi,BlowingCandles,13
1337,data/ucf101/BlowingCandles/v_BlowingCandles_g20_c04.avi,BlowingCandles,13
1338,data/ucf101/BlowingCandles/v_BlowingCandles_g21_c01.avi,BlowingCandles,13
1339,data/ucf101/BlowingCandles/v_BlowingCandles_g21_c02.avi,BlowingCandles,13
1340,data/ucf101/BlowingCandles/v_BlowingCandles_g21_c03.avi,BlowingCandles,13
1341,data/ucf101/BlowingCandles/v_BlowingCandles_g21_c04.avi,BlowingCandles,13
1342,data/ucf101/BlowingCandles/v_BlowingCandles_g22_c01.avi,BlowingCandles,13
1343,data/ucf101/BlowingCandles/v_BlowingCandles_g22_c02.avi,BlowingCandles,13
1344,data/ucf101/BlowingCandles/v_BlowingCandles_g22_c03.avi,BlowingCandles,13
1345,data/ucf101/BlowingCandles/v_BlowingCandles_g22_c04.avi,BlowingCandles,13
1346,data/ucf101/BlowingCandles/v_BlowingCandles_g23_c01.avi,BlowingCandles,13
1347,data/ucf101/BlowingCandles/v_BlowingCandles_g23_c02.avi,BlowingCandles,13
1348,data/ucf101/BlowingCandles/v_BlowingCandles_g23_c03.avi,BlowingCandles,13
1349,data/ucf101/BlowingCandles/v_BlowingCandles_g23_c04.avi,BlowingCandles,13
1350,data/ucf101/BlowingCandles/v_BlowingCandles_g24_c01.avi,BlowingCandles,13
1351,data/ucf101/BlowingCandles/v_BlowingCandles_g24_c02.avi,BlowingCandles,13
1352,data/ucf101/BlowingCandles/v_BlowingCandles_g24_c03.avi,BlowingCandles,13
1353,data/ucf101/BlowingCandles/v_BlowingCandles_g24_c04.avi,BlowingCandles,13
1354,data/ucf101/BlowingCandles/v_BlowingCandles_g25_c01.avi,BlowingCandles,13
1355,data/ucf101/BlowingCandles/v_BlowingCandles_g25_c02.avi,BlowingCandles,13
1356,data/ucf101/BlowingCandles/v_BlowingCandles_g25_c03.avi,BlowingCandles,13
1357,data/ucf101/BlowingCandles/v_BlowingCandles_g25_c04.avi,BlowingCandles,13
1358,data/ucf101/BlowingCandles/v_BlowingCandles_g25_c05.avi,BlowingCandles,13
1359,data/ucf101/BlowingCandles/v_BlowingCandles_g25_c06.avi,BlowingCandles,13
1360,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g08_c01.avi,BodyWeightSquats,14
1361,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g08_c02.avi,BodyWeightSquats,14
1362,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g08_c03.avi,BodyWeightSquats,14
1363,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g08_c04.avi,BodyWeightSquats,14
1364,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g09_c01.avi,BodyWeightSquats,14
1365,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g09_c02.avi,BodyWeightSquats,14
1366,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g09_c03.avi,BodyWeightSquats,14
1367,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g09_c04.avi,BodyWeightSquats,14
1368,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g09_c05.avi,BodyWeightSquats,14
1369,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g09_c06.avi,BodyWeightSquats,14
1370,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g09_c07.avi,BodyWeightSquats,14
1371,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g10_c01.avi,BodyWeightSquats,14
1372,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g10_c02.avi,BodyWeightSquats,14
1373,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g10_c03.avi,BodyWeightSquats,14
1374,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g10_c04.avi,BodyWeightSquats,14
1375,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g10_c05.avi,BodyWeightSquats,14
1376,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g11_c01.avi,BodyWeightSquats,14
1377,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g11_c02.avi,BodyWeightSquats,14
1378,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g11_c03.avi,BodyWeightSquats,14
1379,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g11_c04.avi,BodyWeightSquats,14
1380,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g12_c01.avi,BodyWeightSquats,14
1381,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g12_c02.avi,BodyWeightSquats,14
1382,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g12_c03.avi,BodyWeightSquats,14
1383,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g12_c04.avi,BodyWeightSquats,14
1384,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g13_c01.avi,BodyWeightSquats,14
1385,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g13_c02.avi,BodyWeightSquats,14
1386,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g13_c03.avi,BodyWeightSquats,14
1387,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g13_c04.avi,BodyWeightSquats,14
1388,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g14_c01.avi,BodyWeightSquats,14
1389,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g14_c02.avi,BodyWeightSquats,14
1390,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g14_c03.avi,BodyWeightSquats,14
1391,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g14_c04.avi,BodyWeightSquats,14
1392,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g15_c01.avi,BodyWeightSquats,14
1393,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g15_c02.avi,BodyWeightSquats,14
1394,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g15_c03.avi,BodyWeightSquats,14
1395,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g15_c04.avi,BodyWeightSquats,14
1396,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g16_c01.avi,BodyWeightSquats,14
1397,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g16_c02.avi,BodyWeightSquats,14
1398,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g16_c03.avi,BodyWeightSquats,14
1399,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g16_c04.avi,BodyWeightSquats,14
1400,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g17_c01.avi,BodyWeightSquats,14
1401,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g17_c02.avi,BodyWeightSquats,14
1402,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g17_c03.avi,BodyWeightSquats,14
1403,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g17_c04.avi,BodyWeightSquats,14
1404,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g18_c01.avi,BodyWeightSquats,14
1405,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g18_c02.avi,BodyWeightSquats,14
1406,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g18_c03.avi,BodyWeightSquats,14
1407,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g18_c04.avi,BodyWeightSquats,14
1408,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g19_c01.avi,BodyWeightSquats,14
1409,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g19_c02.avi,BodyWeightSquats,14
1410,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g19_c03.avi,BodyWeightSquats,14
1411,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g19_c04.avi,BodyWeightSquats,14
1412,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g20_c01.avi,BodyWeightSquats,14
1413,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g20_c02.avi,BodyWeightSquats,14
1414,data/ucf101/BodyWeightSquats/v_BodyWeightSquats_g20_c03.avi,BodyWeightSquats,14
